id,seed,protection_coefficient,max_soil_health,salinity_sensitivity_slope,salinity_sterility_threshold,sterility_penalty_rate,max_sterility_penalty,error_yield,fitness
247,1.276821374153433E18,0.35,0.85,0.2,3.3,0.095,0.15,0.04634719066514989,0.23173595332574945
248,1.276821374153433E18,0.45,0.85,0.2,3.3,0.09,0.15,0.04676401805874984,0.23382009029374923
249,1.276821374153433E18,0.3,0.85,0.2,3.3,0.095,0.15,0.05239978172525769,0.26199890862628844
250,1.276821374153433E18,0.4,1.0,0.2,3.3,0.095,0.15,0.16591684590374167,0.8295842295187084
251,1.276821374153433E18,0.4,0.85,0.2,3.7,0.085,0.15,0.04384101894775744,0.2192050947387872
252,1.276821374153433E18,0.35,0.85,0.2,3.4,0.095,0.15,0.04634719066514989,0.23173595332574945
253,1.276821374153433E18,0.35,0.85,0.2,3.3,0.085,0.15,0.04634719066514989,0.23173595332574945
254,1.276821374153433E18,0.4,0.85,0.2,9.7,0.06,0.15,0.04442883529213885,0.22214417646069423
255,1.276821374153433E18,0.4,0.85,0.2,3.4,0.09,0.25,0.04849803350981536,0.2424901675490768
256,1.276821374153433E18,0.4,0.85,0.2,3.3,0.08,0.25,0.04849803350981536,0.2424901675490768
257,1.276821374153433E18,0.4,0.85,0.2,3.4,0.06,0.35,0.06423746323017676,0.3211873161508838
258,1.276821374153433E18,0.4,0.85,0.2,8.3,0.085,0.15,0.04442883529213885,0.22214417646069423
259,1.276821374153433E18,0.4,0.85,0.2,8.3,0.06,0.15,0.04442883529213885,0.22214417646069423
260,1.276821374153433E18,0.4,0.85,0.2,8.3,0.095,0.15,0.04442883529213885,0.22214417646069423
261,1.276821374153433E18,0.4,0.85,0.2,3.3,0.01,0.15,0.04441173403724447,0.22205867018622236
262,1.276821374153433E18,0.4,0.85,0.2,3.4,0.01,0.15,0.04441173403724447,0.22205867018622236
263,1.276821374153433E18,0.55,0.85,0.2,3.4,0.09,0.15,0.07503768640977959,0.37518843204889796
264,1.276821374153433E18,0.4,0.85,0.2,2.4,0.095,0.15,0.04384101894775744,0.2192050947387872
265,1.276821374153433E18,0.4,0.85,0.2,3.3,0.05,0.15,0.04384101894775744,0.2192050947387872
266,1.276821374153433E18,0.7,0.85,0.2,3.4,0.095,0.15,0.07503768640977959,0.37518843204889796
267,1.276821374153433E18,0.4,0.85,0.2,3.3,0.06,0.3,0.05543458986764328,0.2771729493382164
268,1.276821374153433E18,0.4,0.85,0.2,7.0,0.09,0.15,0.04442883529213885,0.22214417646069423
269,1.276821374153433E18,0.4,0.85,0.2,3.3,0.085,0.3,0.05551683940458496,0.2775841970229248
270,1.276821374153433E18,0.4,0.95,0.2,3.3,0.08,0.15,0.1098394680245796,0.549197340122898
271,1.276821374153433E18,0.4,0.95,0.2,3.3,0.095,0.15,0.1098394680245796,0.549197340122898
272,1.276821374153433E18,0.4,0.85,0.2,3.3,0.095,0.3,0.05551683940458496,0.2775841970229248
273,1.276821374153433E18,0.4,0.85,0.35,3.4,0.09,0.15,0.04557627101567947,0.22788135507839735
274,1.276821374153433E18,0.4,0.85,0.35,3.3,0.08,0.15,0.04557627101567947,0.22788135507839735
275,1.276821374153433E18,0.4,0.85,0.2,3.4,0.06,0.45,0.08491735752219362,0.42458678761096813
276,1.276821374153433E18,0.4,0.85,0.2,3.4,0.07,0.15,0.04384101894775744,0.2192050947387872
277,1.276821374153433E18,0.4,0.85,0.3,3.3,0.085,0.15,0.04463418481349645,0.22317092406748226
278,1.276821374153433E18,0.4,0.85,0.3,3.3,0.09,0.15,0.04463418481349645,0.22317092406748226
279,1.276821374153433E18,0.4,0.8,0.2,3.4,0.085,0.15,0.08510612297335565,0.42553061486677823
280,1.276821374153433E18,0.4,0.85,0.2,3.3,0.1,0.15,0.04384101894775744,0.2192050947387872
281,1.276821374153433E18,0.4,0.85,0.2,3.4,0.095,0.1,0.04713884633284313,0.23569423166421566
282,1.276821374153433E18,0.6,0.85,0.2,3.3,0.06,0.15,0.07503768640977959,0.37518843204889796
283,1.276821374153433E18,0.4,0.85,0.15,3.3,0.09,0.15,0.04400960641177331,0.22004803205886656
284,1.276821374153433E18,0.4,0.85,0.15,3.3,0.08,0.15,0.04400960641177331,0.22004803205886656
285,1.276821374153433E18,0.4,0.85,0.5,3.4,0.09,0.15,0.05031647480323251,0.25158237401616257
286,1.276821374153433E18,0.4,0.85,0.2,3.4,0.085,0.2,0.04433243074718046,0.2216621537359023
287,1.276821374153433E18,0.4,0.85,0.5,3.3,0.08,0.15,0.05031647480323251,0.25158237401616257
288,1.276821374153433E18,0.4,0.85,0.2,3.8,0.085,0.15,0.04384101894775744,0.2192050947387872
289,1.276821374153433E18,0.4,0.85,0.25,3.3,0.09,0.15,0.04405099251465675,0.22025496257328375
290,1.276821374153433E18,0.65,0.85,0.2,3.3,0.085,0.15,0.07503768640977959,0.37518843204889796
291,1.276821374153433E18,0.4,0.85,0.2,3.3,0.06,0.5,0.09606195906003825,0.48030979530019124
292,1.276821374153433E18,0.55,0.85,0.2,3.4,0.085,0.15,0.07503768640977959,0.37518843204889796
293,1.276821374153433E18,0.35,0.85,0.2,3.3,0.06,0.15,0.04634719066514989,0.23173595332574945
294,1.276821374153433E18,0.45,0.85,0.2,3.3,0.06,0.15,0.04676401805874984,0.23382009029374923
295,1.276821374153433E18,0.4,0.85,0.15,3.4,0.09,0.15,0.04400960641177331,0.22004803205886656
296,1.276821374153433E18,0.4,0.85,0.2,3.4,0.085,0.45,0.08533196248564193,0.4266598124282096
297,1.276821374153433E18,0.4,0.85,0.2,7.9,0.09,0.15,0.04442883529213885,0.22214417646069423
298,1.276821374153433E18,0.35,0.85,0.2,3.3,0.09,0.15,0.04634719066514989,0.23173595332574945
299,1.276821374153433E18,0.4,0.85,0.2,2.7,0.085,0.15,0.04384101894775744,0.2192050947387872
300,1.276821374153433E18,0.4,0.85,0.2,3.4,0.06,0.4,0.07424205795845912,0.3712102897922956
301,1.276821374153433E18,0.4,0.85,0.2,3.3,0.08,0.4,0.0744594847850646,0.372297423925323
302,1.276821374153433E18,0.4,0.85,0.2,3.3,0.085,0.4,0.07451368841637389,0.37256844208186946
303,1.276821374153433E18,0.35,0.85,0.2,3.3,0.085,0.4,0.09543329738870142,0.4771664869435071
304,1.276821374153433E18,0.4,0.85,0.2,2.2,0.09,0.15,0.04384101894775744,0.2192050947387872
305,1.276821374153433E18,0.4,0.85,0.2,3.3,0.06,0.35,0.06423746323017676,0.3211873161508838
306,1.276821374153433E18,0.4,0.85,0.2,5.8,0.09,0.15,0.044130375361738784,0.22065187680869391
307,1.276821374153433E18,0.4,0.75,0.2,3.4,0.09,0.15,0.1396148468968641,0.6980742344843205
308,1.276821374153433E18,0.3,0.85,0.2,3.3,0.06,0.15,0.05239978172525769,0.26199890862628844
309,1.276821374153433E18,0.4,0.85,0.2,9.8,0.095,0.15,0.04475147455655533,0.22375737278277663
310,1.276821374153433E18,0.4,0.85,0.2,8.0,0.06,0.15,0.04442883529213885,0.22214417646069423
311,1.276821374153433E18,0.4,0.85,0.2,8.0,0.09,0.15,0.04442883529213885,0.22214417646069423
312,1.276821374153433E18,0.4,0.85,0.2,3.3,0.04,0.15,0.04384101894775744,0.2192050947387872
313,1.276821374153433E18,0.2,0.85,0.2,3.3,0.095,0.15,0.0836348801071099,0.4181744005355495
314,1.276821374153433E18,0.2,0.85,0.2,3.3,0.09,0.15,0.0836348801071099,0.4181744005355495
315,1.276821374153433E18,0.2,0.85,0.2,3.3,0.06,0.15,0.0836348801071099,0.4181744005355495
316,1.276821374153433E18,0.45,0.85,0.2,3.4,0.09,0.15,0.04690742006521797,0.23453710032608985
317,1.276821374153433E18,0.4,0.7,0.2,3.4,0.09,0.15,0.19664637007027172,0.9832318503513586
318,1.276821374153433E18,0.4,0.7,0.2,3.3,0.06,0.15,0.19664637007027172,0.9832318503513586
319,1.276821374153433E18,0.4,0.85,0.2,4.6,0.095,0.15,0.044130375361738784,0.22065187680869391
320,1.276821374153433E18,0.4,0.85,0.2,4.6,0.08,0.15,0.044130375361738784,0.22065187680869391
321,1.276821374153433E18,0.4,0.85,0.2,6.2,0.085,0.15,0.044130375361738784,0.22065187680869391
322,1.276821374153433E18,0.4,0.85,0.2,6.2,0.06,0.15,0.044130375361738784,0.22065187680869391
323,1.276821374153433E18,0.4,0.85,0.15,3.3,0.06,0.15,0.04400960641177331,0.22004803205886656
324,1.276821374153433E18,0.4,0.7,0.2,3.3,0.08,0.15,0.19664637007027172,0.9832318503513586
325,1.276821374153433E18,0.4,0.85,0.2,4.7,0.06,0.15,0.044130375361738784,0.22065187680869391
326,1.276821374153433E18,0.4,0.85,0.2,3.4,0.04,0.15,0.04384101894775744,0.2192050947387872
327,1.276821374153433E18,0.4,0.85,0.2,9.7,0.08,0.15,0.04442883529213885,0.22214417646069423
328,1.276821374153433E18,0.4,0.85,0.2,3.4,0.06,0.2,0.04433243074718046,0.2216621537359023
329,1.276821374153433E18,0.4,0.75,0.2,3.3,0.08,0.15,0.1396148468968641,0.6980742344843205
330,1.276821374153433E18,0.4,0.85,0.5,3.3,0.07,0.15,0.05031647480323251,0.25158237401616257
331,1.276821374153433E18,0.3,0.85,0.2,3.4,0.09,0.15,0.05239978172525769,0.26199890862628844
332,1.276821374153433E18,0.4,0.85,0.2,3.3,0.09,0.2,0.04433243074718046,0.2216621537359023
333,1.276821374153433E18,0.4,1.0,0.2,3.3,0.09,0.15,0.16591684590374167,0.8295842295187084
334,1.276821374153433E18,0.4,0.85,0.2,3.3,0.085,0.45,0.08533196248564193,0.4266598124282096
335,1.276821374153433E18,0.4,0.85,0.2,8.8,0.09,0.15,0.04442883529213885,0.22214417646069423
336,1.276821374153433E18,0.4,0.85,0.2,8.8,0.085,0.15,0.04442883529213885,0.22214417646069423
337,1.276821374153433E18,0.7,0.85,0.2,3.4,0.09,0.15,0.07503768640977959,0.37518843204889796
338,1.276821374153433E18,0.25,0.85,0.2,3.3,0.06,0.15,0.06506487624735255,0.32532438123676277
339,1.276821374153433E18,0.4,0.85,0.2,3.4,0.085,0.3,0.05551683940458496,0.2775841970229248
340,1.276821374153433E18,0.4,0.85,0.1,3.3,0.06,0.15,0.04455245766454489,0.22276228832272443
341,1.276821374153433E18,0.4,0.85,0.1,3.3,0.08,0.15,0.04455245766454489,0.22276228832272443
342,1.276821374153433E18,0.4,0.85,0.1,3.3,0.085,0.15,0.04455245766454489,0.22276228832272443
343,1.276821374153433E18,0.4,0.8,0.2,3.3,0.09,0.15,0.08510612297335565,0.42553061486677823
344,1.276821374153433E18,0.4,0.85,0.2,3.3,0.095,0.4,0.07462260367483704,0.3731130183741852
345,1.276821374153433E18,0.4,0.85,0.2,9.0,0.095,0.15,0.04442883529213885,0.22214417646069423
346,1.276821374153433E18,0.4,0.85,0.2,9.7,0.095,0.15,0.04442883529213885,0.22214417646069423
347,1.276821374153433E18,0.4,0.95,0.2,3.3,0.085,0.15,0.1098394680245796,0.549197340122898
348,1.276821374153433E18,0.4,0.85,0.2,3.4,0.09,0.1,0.04713884633284313,0.23569423166421566
349,1.276821374153433E18,0.4,0.75,0.2,3.3,0.085,0.15,0.1396148468968641,0.6980742344843205
350,1.276821374153433E18,0.25,0.85,0.2,3.4,0.06,0.15,0.06506487624735255,0.32532438123676277
351,1.276821374153433E18,0.4,0.85,0.2,9.6,0.085,0.15,0.04442883529213885,0.22214417646069423
352,1.276821374153433E18,0.4,0.85,0.2,6.6,0.09,0.15,0.044130375361738784,0.22065187680869391
353,1.276821374153433E18,0.4,0.85,0.2,3.3,0.06,0.25,0.04849590725930432,0.24247953629652158
354,1.276821374153433E18,0.3,0.85,0.2,3.3,0.08,0.15,0.05239978172525769,0.26199890862628844
355,1.276821374153433E18,0.4,0.85,0.2,3.0,0.085,0.15,0.04384101894775744,0.2192050947387872
356,1.276821374153433E18,0.4,0.85,0.2,6.1,0.085,0.15,0.044130375361738784,0.22065187680869391
357,1.276821374153433E18,0.25,0.85,0.2,3.3,0.085,0.15,0.06506487624735255,0.32532438123676277
358,1.276821374153433E18,0.4,0.85,0.2,3.6,0.06,0.15,0.04384101894775744,0.2192050947387872
359,1.276821374153433E18,0.4,0.85,0.2,3.4,0.035,0.15,0.043852566504423436,0.21926283252211717
360,1.276821374153433E18,0.4,0.85,0.2,3.3,0.085,0.1,0.04713884633284313,0.23569423166421566
361,1.276821374153433E18,0.4,0.95,0.2,3.4,0.095,0.15,0.1098394680245796,0.549197340122898
362,1.276821374153433E18,0.4,0.85,0.2,5.8,0.06,0.15,0.044130375361738784,0.22065187680869391
